example_id	drug_a_id	drug_b_id	label	split
BIOSNAP_CANON:00006151	DRUGBANK:DB00199	DRUGBANK:DB00555	1	train
BIOSNAP_CANON:00006154	DRUGBANK:DB00199	DRUGBANK:DB00586	1	train
BIOSNAP_CANON:00006155	DRUGBANK:DB00199	DRUGBANK:DB00604	1	train
BIOSNAP_CANON:00006156	DRUGBANK:DB00199	DRUGBANK:DB00615	1	train
BIOSNAP_CANON:00006157	DRUGBANK:DB00199	DRUGBANK:DB00619	1	train
BIOSNAP_CANON:00006158	DRUGBANK:DB00199	DRUGBANK:DB00621	1	train
BIOSNAP_CANON:00006159	DRUGBANK:DB00199	DRUGBANK:DB00622	1	train
BIOSNAP_CANON:00006160	DRUGBANK:DB00199	DRUGBANK:DB00624	1	train
BIOSNAP_CANON:00006164	DRUGBANK:DB00199	DRUGBANK:DB00661	1	train
BIOSNAP_CANON:00006165	DRUGBANK:DB00199	DRUGBANK:DB00672	1	train
BIOSNAP_CANON:00006166	DRUGBANK:DB00199	DRUGBANK:DB00673	1	train
BIOSNAP_CANON:00006167	DRUGBANK:DB00199	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00006169	DRUGBANK:DB00199	DRUGBANK:DB00700	1	train
BIOSNAP_CANON:00006170	DRUGBANK:DB00199	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00006171	DRUGBANK:DB00199	DRUGBANK:DB00752	1	train
BIOSNAP_CANON:00006173	DRUGBANK:DB00199	DRUGBANK:DB00780	1	train
BIOSNAP_CANON:00006174	DRUGBANK:DB00199	DRUGBANK:DB00802	1	train
BIOSNAP_CANON:00006175	DRUGBANK:DB00199	DRUGBANK:DB00813	1	train
BIOSNAP_CANON:00006176	DRUGBANK:DB00199	DRUGBANK:DB00834	1	train
BIOSNAP_CANON:00006177	DRUGBANK:DB00199	DRUGBANK:DB00862	1	train
BIOSNAP_CANON:00006178	DRUGBANK:DB00199	DRUGBANK:DB00864	1	train
BIOSNAP_CANON:00006180	DRUGBANK:DB00199	DRUGBANK:DB00877	1	train
BIOSNAP_CANON:00006181	DRUGBANK:DB00199	DRUGBANK:DB00884	1	train
BIOSNAP_CANON:00006182	DRUGBANK:DB00199	DRUGBANK:DB00897	1	train
BIOSNAP_CANON:00006184	DRUGBANK:DB00199	DRUGBANK:DB00912	1	train
BIOSNAP_CANON:00006185	DRUGBANK:DB00199	DRUGBANK:DB00936	1	train
BIOSNAP_CANON:00006186	DRUGBANK:DB00199	DRUGBANK:DB00938	1	train
BIOSNAP_CANON:00006187	DRUGBANK:DB00199	DRUGBANK:DB00945	1	train
BIOSNAP_CANON:00006188	DRUGBANK:DB00199	DRUGBANK:DB00950	1	train
BIOSNAP_CANON:00006189	DRUGBANK:DB00199	DRUGBANK:DB00956	1	train
BIOSNAP_CANON:00006192	DRUGBANK:DB00199	DRUGBANK:DB01016	1	train
BIOSNAP_CANON:00006194	DRUGBANK:DB00199	DRUGBANK:DB01030	1	train
BIOSNAP_CANON:00006196	DRUGBANK:DB00199	DRUGBANK:DB01071	1	train
BIOSNAP_CANON:00006197	DRUGBANK:DB00199	DRUGBANK:DB01074	1	train
BIOSNAP_CANON:00006199	DRUGBANK:DB00199	DRUGBANK:DB01100	1	train
BIOSNAP_CANON:00006200	DRUGBANK:DB00199	DRUGBANK:DB01120	1	train
BIOSNAP_CANON:00006201	DRUGBANK:DB00199	DRUGBANK:DB01124	1	train
BIOSNAP_CANON:00006202	DRUGBANK:DB00199	DRUGBANK:DB01166	1	train
BIOSNAP_CANON:00006204	DRUGBANK:DB00199	DRUGBANK:DB01184	1	train
BIOSNAP_CANON:00006205	DRUGBANK:DB00199	DRUGBANK:DB01190	1	train
BIOSNAP_CANON:00006208	DRUGBANK:DB00199	DRUGBANK:DB01215	1	train
BIOSNAP_CANON:00006209	DRUGBANK:DB00199	DRUGBANK:DB01220	1	train
BIOSNAP_CANON:00006210	DRUGBANK:DB00199	DRUGBANK:DB01222	1	train
BIOSNAP_CANON:00006213	DRUGBANK:DB00199	DRUGBANK:DB01244	1	train
BIOSNAP_CANON:00006215	DRUGBANK:DB00199	DRUGBANK:DB01254	1	train
BIOSNAP_CANON:00006216	DRUGBANK:DB00199	DRUGBANK:DB01306	1	train
BIOSNAP_CANON:00006217	DRUGBANK:DB00199	DRUGBANK:DB01307	1	train
BIOSNAP_CANON:00006220	DRUGBANK:DB00199	DRUGBANK:DB01394	1	train
BIOSNAP_CANON:00006223	DRUGBANK:DB00199	DRUGBANK:DB01590	1	train
BIOSNAP_CANON:00006225	DRUGBANK:DB00199	DRUGBANK:DB01627	1	train
BIOSNAP_CANON:00006227	DRUGBANK:DB00199	DRUGBANK:DB02901	1	train
BIOSNAP_CANON:00006228	DRUGBANK:DB00199	DRUGBANK:DB04825	1	train
BIOSNAP_CANON:00006229	DRUGBANK:DB00199	DRUGBANK:DB04841	1	train
BIOSNAP_CANON:00006231	DRUGBANK:DB00199	DRUGBANK:DB04884	1	train
BIOSNAP_CANON:00006233	DRUGBANK:DB00199	DRUGBANK:DB04908	1	train
BIOSNAP_CANON:00006234	DRUGBANK:DB00199	DRUGBANK:DB05109	1	train
BIOSNAP_CANON:00006235	DRUGBANK:DB00199	DRUGBANK:DB05521	1	train
BIOSNAP_CANON:00006236	DRUGBANK:DB00199	DRUGBANK:DB06203	1	train
BIOSNAP_CANON:00006237	DRUGBANK:DB00199	DRUGBANK:DB06207	1	train
BIOSNAP_CANON:00006239	DRUGBANK:DB00199	DRUGBANK:DB06228	1	train
BIOSNAP_CANON:00006242	DRUGBANK:DB00199	DRUGBANK:DB06287	1	train
BIOSNAP_CANON:00006243	DRUGBANK:DB00199	DRUGBANK:DB06290	1	train
BIOSNAP_CANON:00006244	DRUGBANK:DB00199	DRUGBANK:DB06335	1	train
BIOSNAP_CANON:00006245	DRUGBANK:DB00199	DRUGBANK:DB06589	1	train
BIOSNAP_CANON:00006246	DRUGBANK:DB00199	DRUGBANK:DB06605	1	train
BIOSNAP_CANON:00006247	DRUGBANK:DB00199	DRUGBANK:DB06616	1	train
BIOSNAP_CANON:00006248	DRUGBANK:DB00199	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00006250	DRUGBANK:DB00199	DRUGBANK:DB06717	1	train
BIOSNAP_CANON:00006251	DRUGBANK:DB00199	DRUGBANK:DB06799	1	train
BIOSNAP_CANON:00006253	DRUGBANK:DB00199	DRUGBANK:DB08820	1	train
BIOSNAP_CANON:00006254	DRUGBANK:DB00199	DRUGBANK:DB08827	1	train
BIOSNAP_CANON:00006255	DRUGBANK:DB00199	DRUGBANK:DB08860	1	train
BIOSNAP_CANON:00006257	DRUGBANK:DB00199	DRUGBANK:DB08867	1	train
BIOSNAP_CANON:00006258	DRUGBANK:DB00199	DRUGBANK:DB08870	1	train
BIOSNAP_CANON:00006261	DRUGBANK:DB00199	DRUGBANK:DB08912	1	train
BIOSNAP_CANON:00006262	DRUGBANK:DB00199	DRUGBANK:DB08916	1	train
BIOSNAP_CANON:00006263	DRUGBANK:DB00199	DRUGBANK:DB08933	1	train
BIOSNAP_CANON:00006264	DRUGBANK:DB00199	DRUGBANK:DB09027	1	train
BIOSNAP_CANON:00006265	DRUGBANK:DB00199	DRUGBANK:DB09034	1	train
BIOSNAP_CANON:00006266	DRUGBANK:DB00199	DRUGBANK:DB09036	1	train
BIOSNAP_CANON:00006267	DRUGBANK:DB00199	DRUGBANK:DB09048	1	train
BIOSNAP_CANON:00006269	DRUGBANK:DB00199	DRUGBANK:DB09053	1	train
BIOSNAP_CANON:00006270	DRUGBANK:DB00199	DRUGBANK:DB09054	1	train
BIOSNAP_CANON:00006273	DRUGBANK:DB00199	DRUGBANK:DB09075	1	train
BIOSNAP_CANON:00006274	DRUGBANK:DB00199	DRUGBANK:DB09079	1	train
BIOSNAP_CANON:00006276	DRUGBANK:DB00199	DRUGBANK:DB09118	1	train
BIOSNAP_CANON:00006277	DRUGBANK:DB00199	DRUGBANK:DB09128	1	train
BIOSNAP_CANON:00006278	DRUGBANK:DB00199	DRUGBANK:DB09143	1	train
BIOSNAP_CANON:00006279	DRUGBANK:DB00199	DRUGBANK:DB09214	1	train
BIOSNAP_CANON:00006280	DRUGBANK:DB00199	DRUGBANK:DB09227	1	train
BIOSNAP_CANON:00006281	DRUGBANK:DB00199	DRUGBANK:DB09268	1	train
BIOSNAP_CANON:00006283	DRUGBANK:DB00200	DRUGBANK:DB00446	1	train
BIOSNAP_CANON:00006284	DRUGBANK:DB00201	DRUGBANK:DB00211	1	train
BIOSNAP_CANON:00006285	DRUGBANK:DB00201	DRUGBANK:DB00214	1	train
BIOSNAP_CANON:00006286	DRUGBANK:DB00201	DRUGBANK:DB00237	1	train
BIOSNAP_CANON:00006287	DRUGBANK:DB00201	DRUGBANK:DB00250	1	train
BIOSNAP_CANON:00006288	DRUGBANK:DB00201	DRUGBANK:DB00252	1	train
BIOSNAP_CANON:00006289	DRUGBANK:DB00201	DRUGBANK:DB00266	1	train
BIOSNAP_CANON:00006291	DRUGBANK:DB00201	DRUGBANK:DB00270	1	train
BIOSNAP_CANON:00006292	DRUGBANK:DB00201	DRUGBANK:DB00277	1	train
BIOSNAP_CANON:00006293	DRUGBANK:DB00201	DRUGBANK:DB00285	1	train
BIOSNAP_CANON:00006294	DRUGBANK:DB00201	DRUGBANK:DB00289	1	train
BIOSNAP_CANON:00006296	DRUGBANK:DB00201	DRUGBANK:DB00311	1	train
BIOSNAP_CANON:00006297	DRUGBANK:DB00201	DRUGBANK:DB00312	1	train
BIOSNAP_CANON:00006298	DRUGBANK:DB00201	DRUGBANK:DB00313	1	train
BIOSNAP_CANON:00006299	DRUGBANK:DB00201	DRUGBANK:DB00321	1	train
BIOSNAP_CANON:00006300	DRUGBANK:DB00201	DRUGBANK:DB00368	1	train
BIOSNAP_CANON:00006301	DRUGBANK:DB00201	DRUGBANK:DB00374	1	train
BIOSNAP_CANON:00006302	DRUGBANK:DB00201	DRUGBANK:DB00379	1	train
BIOSNAP_CANON:00006303	DRUGBANK:DB00201	DRUGBANK:DB00381	1	train
BIOSNAP_CANON:00006304	DRUGBANK:DB00201	DRUGBANK:DB00384	1	train
BIOSNAP_CANON:00006305	DRUGBANK:DB00201	DRUGBANK:DB00387	1	train
BIOSNAP_CANON:00006306	DRUGBANK:DB00201	DRUGBANK:DB00388	1	train
BIOSNAP_CANON:00006307	DRUGBANK:DB00201	DRUGBANK:DB00393	1	train
BIOSNAP_CANON:00006310	DRUGBANK:DB00201	DRUGBANK:DB00418	1	train
BIOSNAP_CANON:00006312	DRUGBANK:DB00201	DRUGBANK:DB00436	1	train
BIOSNAP_CANON:00006314	DRUGBANK:DB00201	DRUGBANK:DB00470	1	train
BIOSNAP_CANON:00006315	DRUGBANK:DB00201	DRUGBANK:DB00474	1	train
BIOSNAP_CANON:00006316	DRUGBANK:DB00201	DRUGBANK:DB00484	1	train
BIOSNAP_CANON:00006317	DRUGBANK:DB00201	DRUGBANK:DB00498	1	train
BIOSNAP_CANON:00006320	DRUGBANK:DB00201	DRUGBANK:DB00555	1	train
BIOSNAP_CANON:00006323	DRUGBANK:DB00201	DRUGBANK:DB00598	1	train
BIOSNAP_CANON:00006324	DRUGBANK:DB00201	DRUGBANK:DB00601	1	train
BIOSNAP_CANON:00006325	DRUGBANK:DB00201	DRUGBANK:DB00606	1	train
BIOSNAP_CANON:00006326	DRUGBANK:DB00201	DRUGBANK:DB00610	1	train
BIOSNAP_CANON:00006327	DRUGBANK:DB00201	DRUGBANK:DB00611	1	train
BIOSNAP_CANON:00006328	DRUGBANK:DB00201	DRUGBANK:DB00615	1	train
BIOSNAP_CANON:00006329	DRUGBANK:DB00201	DRUGBANK:DB00622	1	train
BIOSNAP_CANON:00006330	DRUGBANK:DB00201	DRUGBANK:DB00640	1	train
BIOSNAP_CANON:00006331	DRUGBANK:DB00201	DRUGBANK:DB00653	1	train
BIOSNAP_CANON:00006334	DRUGBANK:DB00201	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00006335	DRUGBANK:DB00201	DRUGBANK:DB00687	1	train
BIOSNAP_CANON:00006336	DRUGBANK:DB00201	DRUGBANK:DB00695	1	train
BIOSNAP_CANON:00006337	DRUGBANK:DB00201	DRUGBANK:DB00697	1	train
BIOSNAP_CANON:00006338	DRUGBANK:DB00201	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00006339	DRUGBANK:DB00201	DRUGBANK:DB00717	1	train
BIOSNAP_CANON:00006340	DRUGBANK:DB00201	DRUGBANK:DB00723	1	train
BIOSNAP_CANON:00006341	DRUGBANK:DB00201	DRUGBANK:DB00774	1	train
BIOSNAP_CANON:00006342	DRUGBANK:DB00201	DRUGBANK:DB00790	1	train
BIOSNAP_CANON:00006343	DRUGBANK:DB00201	DRUGBANK:DB00794	1	train
BIOSNAP_CANON:00006344	DRUGBANK:DB00201	DRUGBANK:DB00808	1	train
BIOSNAP_CANON:00006345	DRUGBANK:DB00201	DRUGBANK:DB00816	1	train
BIOSNAP_CANON:00006347	DRUGBANK:DB00201	DRUGBANK:DB00830	1	train
BIOSNAP_CANON:00006348	DRUGBANK:DB00201	DRUGBANK:DB00841	1	train
BIOSNAP_CANON:00006349	DRUGBANK:DB00201	DRUGBANK:DB00865	1	train
BIOSNAP_CANON:00006350	DRUGBANK:DB00201	DRUGBANK:DB00867	1	train
BIOSNAP_CANON:00006351	DRUGBANK:DB00201	DRUGBANK:DB00871	1	train
BIOSNAP_CANON:00006352	DRUGBANK:DB00201	DRUGBANK:DB00880	1	train
BIOSNAP_CANON:00006353	DRUGBANK:DB00201	DRUGBANK:DB00884	1	train
BIOSNAP_CANON:00006354	DRUGBANK:DB00201	DRUGBANK:DB00887	1	train
BIOSNAP_CANON:00006355	DRUGBANK:DB00201	DRUGBANK:DB00898	1	train
BIOSNAP_CANON:00006356	DRUGBANK:DB00201	DRUGBANK:DB00903	1	train
BIOSNAP_CANON:00006357	DRUGBANK:DB00201	DRUGBANK:DB00935	1	train
BIOSNAP_CANON:00006358	DRUGBANK:DB00201	DRUGBANK:DB00936	1	train
BIOSNAP_CANON:00006359	DRUGBANK:DB00201	DRUGBANK:DB00938	1	train
BIOSNAP_CANON:00006360	DRUGBANK:DB00201	DRUGBANK:DB00945	1	train
BIOSNAP_CANON:00006361	DRUGBANK:DB00201	DRUGBANK:DB00946	1	train
BIOSNAP_CANON:00006362	DRUGBANK:DB00201	DRUGBANK:DB00972	1	train
BIOSNAP_CANON:00006363	DRUGBANK:DB00201	DRUGBANK:DB00974	1	train
BIOSNAP_CANON:00006365	DRUGBANK:DB00201	DRUGBANK:DB00988	1	train
BIOSNAP_CANON:00006366	DRUGBANK:DB00201	DRUGBANK:DB00996	1	train
BIOSNAP_CANON:00006367	DRUGBANK:DB00201	DRUGBANK:DB00999	1	train
BIOSNAP_CANON:00006371	DRUGBANK:DB00201	DRUGBANK:DB01059	1	train
BIOSNAP_CANON:00006372	DRUGBANK:DB00201	DRUGBANK:DB01064	1	train
BIOSNAP_CANON:00006373	DRUGBANK:DB00201	DRUGBANK:DB01074	1	train
BIOSNAP_CANON:00006375	DRUGBANK:DB00201	DRUGBANK:DB01144	1	train
BIOSNAP_CANON:00006376	DRUGBANK:DB00201	DRUGBANK:DB01193	1	train
BIOSNAP_CANON:00006377	DRUGBANK:DB00201	DRUGBANK:DB01207	1	train
BIOSNAP_CANON:00006379	DRUGBANK:DB00201	DRUGBANK:DB01244	1	train
BIOSNAP_CANON:00006380	DRUGBANK:DB00201	DRUGBANK:DB01288	1	train
BIOSNAP_CANON:00006381	DRUGBANK:DB00201	DRUGBANK:DB01353	1	train
BIOSNAP_CANON:00006382	DRUGBANK:DB00201	DRUGBANK:DB01354	1	train
BIOSNAP_CANON:00006384	DRUGBANK:DB00201	DRUGBANK:DB01356	1	train
BIOSNAP_CANON:00006385	DRUGBANK:DB00201	DRUGBANK:DB01365	1	train
BIOSNAP_CANON:00006386	DRUGBANK:DB00201	DRUGBANK:DB01407	1	train
BIOSNAP_CANON:00006387	DRUGBANK:DB00201	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00006388	DRUGBANK:DB00201	DRUGBANK:DB01427	1	train
BIOSNAP_CANON:00006390	DRUGBANK:DB00201	DRUGBANK:DB01560	1	train
BIOSNAP_CANON:00006391	DRUGBANK:DB00201	DRUGBANK:DB01577	1	train
BIOSNAP_CANON:00006393	DRUGBANK:DB00201	DRUGBANK:DB01614	1	train
BIOSNAP_CANON:00006394	DRUGBANK:DB00201	DRUGBANK:DB04272	1	train
BIOSNAP_CANON:00006396	DRUGBANK:DB00201	DRUGBANK:DB04831	1	train
BIOSNAP_CANON:00006398	DRUGBANK:DB00201	DRUGBANK:DB04865	1	train
BIOSNAP_CANON:00006399	DRUGBANK:DB00201	DRUGBANK:DB05039	1	train
BIOSNAP_CANON:00006400	DRUGBANK:DB00201	DRUGBANK:DB05812	1	train
BIOSNAP_CANON:00006401	DRUGBANK:DB00201	DRUGBANK:DB06213	1	train
BIOSNAP_CANON:00006402	DRUGBANK:DB00201	DRUGBANK:DB06271	1	train
BIOSNAP_CANON:00006403	DRUGBANK:DB00201	DRUGBANK:DB06704	1	train
BIOSNAP_CANON:00006406	DRUGBANK:DB00201	DRUGBANK:DB08794	1	train
BIOSNAP_CANON:00006407	DRUGBANK:DB00201	DRUGBANK:DB08880	1	train
BIOSNAP_CANON:00006408	DRUGBANK:DB00201	DRUGBANK:DB08881	1	train
BIOSNAP_CANON:00006409	DRUGBANK:DB00201	DRUGBANK:DB09042	1	train
BIOSNAP_CANON:00006410	DRUGBANK:DB00201	DRUGBANK:DB09080	1	train
BIOSNAP_CANON:00006414	DRUGBANK:DB00201	DRUGBANK:DB09220	1	train
BIOSNAP_CANON:00006415	DRUGBANK:DB00201	DRUGBANK:DB09272	1	train
BIOSNAP_CANON:00006416	DRUGBANK:DB00201	DRUGBANK:DB09273	1	train
BIOSNAP_CANON:00006417	DRUGBANK:DB00201	DRUGBANK:DB09288	1	train
BIOSNAP_CANON:00006418	DRUGBANK:DB00201	DRUGBANK:DB09290	1	train
BIOSNAP_CANON:00006419	DRUGBANK:DB00201	DRUGBANK:DB09295	1	train
BIOSNAP_CANON:00006420	DRUGBANK:DB00201	DRUGBANK:DB11133	1	train
BIOSNAP_CANON:00006422	DRUGBANK:DB00202	DRUGBANK:DB00295	1	train
BIOSNAP_CANON:00006423	DRUGBANK:DB00202	DRUGBANK:DB00314	1	train
BIOSNAP_CANON:00006424	DRUGBANK:DB00202	DRUGBANK:DB00327	1	train
BIOSNAP_CANON:00006425	DRUGBANK:DB00202	DRUGBANK:DB00333	1	train
BIOSNAP_CANON:00006426	DRUGBANK:DB00202	DRUGBANK:DB00382	1	train
BIOSNAP_CANON:00006427	DRUGBANK:DB00202	DRUGBANK:DB00390	1	train
BIOSNAP_CANON:00006430	DRUGBANK:DB00202	DRUGBANK:DB00468	1	train
BIOSNAP_CANON:00006431	DRUGBANK:DB00202	DRUGBANK:DB00479	1	train
BIOSNAP_CANON:00006432	DRUGBANK:DB00202	DRUGBANK:DB00497	1	train
BIOSNAP_CANON:00006433	DRUGBANK:DB00202	DRUGBANK:DB00512	1	train
BIOSNAP_CANON:00006436	DRUGBANK:DB00202	DRUGBANK:DB00595	1	train
BIOSNAP_CANON:00006437	DRUGBANK:DB00202	DRUGBANK:DB00611	1	train
BIOSNAP_CANON:00006440	DRUGBANK:DB00202	DRUGBANK:DB00674	1	train
BIOSNAP_CANON:00006441	DRUGBANK:DB00202	DRUGBANK:DB00684	1	train
BIOSNAP_CANON:00006442	DRUGBANK:DB00202	DRUGBANK:DB00708	1	train
BIOSNAP_CANON:00006443	DRUGBANK:DB00202	DRUGBANK:DB00780	1	train
BIOSNAP_CANON:00006444	DRUGBANK:DB00202	DRUGBANK:DB00781	1	train
BIOSNAP_CANON:00006445	DRUGBANK:DB00202	DRUGBANK:DB00798	1	train
BIOSNAP_CANON:00006447	DRUGBANK:DB00202	DRUGBANK:DB00813	1	train
BIOSNAP_CANON:00006448	DRUGBANK:DB00202	DRUGBANK:DB00843	1	train
BIOSNAP_CANON:00006450	DRUGBANK:DB00202	DRUGBANK:DB00854	1	train
BIOSNAP_CANON:00006451	DRUGBANK:DB00202	DRUGBANK:DB00899	1	train
BIOSNAP_CANON:00006452	DRUGBANK:DB00202	DRUGBANK:DB00908	1	train
BIOSNAP_CANON:00006454	DRUGBANK:DB00202	DRUGBANK:DB00921	1	train
BIOSNAP_CANON:00006456	DRUGBANK:DB00202	DRUGBANK:DB00956	1	train
BIOSNAP_CANON:00006457	DRUGBANK:DB00202	DRUGBANK:DB00981	1	train
BIOSNAP_CANON:00006458	DRUGBANK:DB00202	DRUGBANK:DB00989	1	train
BIOSNAP_CANON:00006459	DRUGBANK:DB00202	DRUGBANK:DB00994	1	train
BIOSNAP_CANON:00006461	DRUGBANK:DB00202	DRUGBANK:DB01017	1	train
BIOSNAP_CANON:00006462	DRUGBANK:DB00202	DRUGBANK:DB01035	1	train
BIOSNAP_CANON:00006463	DRUGBANK:DB00202	DRUGBANK:DB01057	1	train
BIOSNAP_CANON:00006464	DRUGBANK:DB00202	DRUGBANK:DB01082	1	train
BIOSNAP_CANON:00006465	DRUGBANK:DB00202	DRUGBANK:DB01111	1	train
BIOSNAP_CANON:00006466	DRUGBANK:DB00202	DRUGBANK:DB01172	1	train
BIOSNAP_CANON:00006467	DRUGBANK:DB00202	DRUGBANK:DB01190	1	train
BIOSNAP_CANON:00006468	DRUGBANK:DB00202	DRUGBANK:DB01192	1	train
BIOSNAP_CANON:00006469	DRUGBANK:DB00202	DRUGBANK:DB01356	1	train
BIOSNAP_CANON:00006470	DRUGBANK:DB00202	DRUGBANK:DB01400	1	train
BIOSNAP_CANON:00006471	DRUGBANK:DB00202	DRUGBANK:DB01408	1	train
BIOSNAP_CANON:00006472	DRUGBANK:DB00202	DRUGBANK:DB01627	1	train
BIOSNAP_CANON:00006475	DRUGBANK:DB00202	DRUGBANK:DB06696	1	train
BIOSNAP_CANON:00006476	DRUGBANK:DB00203	DRUGBANK:DB00205	1	train
BIOSNAP_CANON:00006478	DRUGBANK:DB00203	DRUGBANK:DB00224	1	train
BIOSNAP_CANON:00006479	DRUGBANK:DB00203	DRUGBANK:DB00252	1	train
BIOSNAP_CANON:00006480	DRUGBANK:DB00203	DRUGBANK:DB00263	1	train
BIOSNAP_CANON:00006481	DRUGBANK:DB00203	DRUGBANK:DB00307	1	train
BIOSNAP_CANON:00006483	DRUGBANK:DB00203	DRUGBANK:DB00338	1	train
BIOSNAP_CANON:00006485	DRUGBANK:DB00203	DRUGBANK:DB00359	1	train
BIOSNAP_CANON:00006486	DRUGBANK:DB00203	DRUGBANK:DB00360	1	train
BIOSNAP_CANON:00006487	DRUGBANK:DB00203	DRUGBANK:DB00398	1	train
BIOSNAP_CANON:00006488	DRUGBANK:DB00203	DRUGBANK:DB00418	1	train
BIOSNAP_CANON:00006489	DRUGBANK:DB00203	DRUGBANK:DB00440	1	train
BIOSNAP_CANON:00006491	DRUGBANK:DB00203	DRUGBANK:DB00468	1	train
BIOSNAP_CANON:00006492	DRUGBANK:DB00203	DRUGBANK:DB00503	1	train
BIOSNAP_CANON:00006493	DRUGBANK:DB00203	DRUGBANK:DB00544	1	train
BIOSNAP_CANON:00006496	DRUGBANK:DB00203	DRUGBANK:DB00564	1	train
BIOSNAP_CANON:00006497	DRUGBANK:DB00203	DRUGBANK:DB00582	1	train
BIOSNAP_CANON:00006500	DRUGBANK:DB00203	DRUGBANK:DB00648	1	train
BIOSNAP_CANON:00006501	DRUGBANK:DB00203	DRUGBANK:DB00673	1	train
BIOSNAP_CANON:00006502	DRUGBANK:DB00203	DRUGBANK:DB00677	1	train
BIOSNAP_CANON:00006503	DRUGBANK:DB00203	DRUGBANK:DB00678	1	train
BIOSNAP_CANON:00006504	DRUGBANK:DB00203	DRUGBANK:DB00705	1	train
BIOSNAP_CANON:00006505	DRUGBANK:DB00203	DRUGBANK:DB00770	1	train
BIOSNAP_CANON:00006506	DRUGBANK:DB00203	DRUGBANK:DB00794	1	train
BIOSNAP_CANON:00006507	DRUGBANK:DB00203	DRUGBANK:DB00820	1	train
BIOSNAP_CANON:00006508	DRUGBANK:DB00203	DRUGBANK:DB00834	1	train
BIOSNAP_CANON:00006511	DRUGBANK:DB00203	DRUGBANK:DB00898	1	train
BIOSNAP_CANON:00006513	DRUGBANK:DB00203	DRUGBANK:DB00976	1	train
BIOSNAP_CANON:00006514	DRUGBANK:DB00203	DRUGBANK:DB01015	1	train
BIOSNAP_CANON:00006515	DRUGBANK:DB00203	DRUGBANK:DB01026	1	train
BIOSNAP_CANON:00006516	DRUGBANK:DB00203	DRUGBANK:DB01029	1	train
BIOSNAP_CANON:00006521	DRUGBANK:DB00203	DRUGBANK:DB01101	1	train
BIOSNAP_CANON:00006523	DRUGBANK:DB00203	DRUGBANK:DB01124	1	train
BIOSNAP_CANON:00006524	DRUGBANK:DB00203	DRUGBANK:DB01149	1	train
BIOSNAP_CANON:00006525	DRUGBANK:DB00203	DRUGBANK:DB01167	1	train
BIOSNAP_CANON:00006526	DRUGBANK:DB00203	DRUGBANK:DB01174	1	train
BIOSNAP_CANON:00006527	DRUGBANK:DB00203	DRUGBANK:DB01201	1	train
BIOSNAP_CANON:00006530	DRUGBANK:DB00203	DRUGBANK:DB01241	1	train
BIOSNAP_CANON:00006531	DRUGBANK:DB00203	DRUGBANK:DB01254	1	train
BIOSNAP_CANON:00006532	DRUGBANK:DB00203	DRUGBANK:DB01263	1	train
BIOSNAP_CANON:00006534	DRUGBANK:DB00203	DRUGBANK:DB01319	1	train
BIOSNAP_CANON:00006535	DRUGBANK:DB00203	DRUGBANK:DB01320	1	train
BIOSNAP_CANON:00006536	DRUGBANK:DB00203	DRUGBANK:DB01323	1	train
BIOSNAP_CANON:00006537	DRUGBANK:DB00203	DRUGBANK:DB01609	1	train
BIOSNAP_CANON:00006538	DRUGBANK:DB00203	DRUGBANK:DB01612	1	train
BIOSNAP_CANON:00006539	DRUGBANK:DB00203	DRUGBANK:DB01613	1	train
BIOSNAP_CANON:00006540	DRUGBANK:DB00203	DRUGBANK:DB02703	1	train
BIOSNAP_CANON:00006542	DRUGBANK:DB00203	DRUGBANK:DB04871	1	train
BIOSNAP_CANON:00006544	DRUGBANK:DB00203	DRUGBANK:DB05521	1	train
BIOSNAP_CANON:00006545	DRUGBANK:DB00203	DRUGBANK:DB05812	1	train
BIOSNAP_CANON:00006546	DRUGBANK:DB00203	DRUGBANK:DB06273	1	train
BIOSNAP_CANON:00006547	DRUGBANK:DB00203	DRUGBANK:DB06290	1	train
BIOSNAP_CANON:00006548	DRUGBANK:DB00203	DRUGBANK:DB06414	1	train
BIOSNAP_CANON:00006549	DRUGBANK:DB00203	DRUGBANK:DB06717	1	train
BIOSNAP_CANON:00006551	DRUGBANK:DB00203	DRUGBANK:DB08820	1	train
BIOSNAP_CANON:00006552	DRUGBANK:DB00203	DRUGBANK:DB08873	1	train
BIOSNAP_CANON:00006553	DRUGBANK:DB00203	DRUGBANK:DB08912	1	train
BIOSNAP_CANON:00006554	DRUGBANK:DB00203	DRUGBANK:DB08931	1	train
BIOSNAP_CANON:00006556	DRUGBANK:DB00203	DRUGBANK:DB09036	1	train
BIOSNAP_CANON:00006557	DRUGBANK:DB00203	DRUGBANK:DB09048	1	train
BIOSNAP_CANON:00006558	DRUGBANK:DB00203	DRUGBANK:DB09054	1	train
BIOSNAP_CANON:00006559	DRUGBANK:DB00203	DRUGBANK:DB09063	1	train
BIOSNAP_CANON:00006561	DRUGBANK:DB00203	DRUGBANK:DB09073	1	train
