example_id	drug_a_id	drug_b_id	label	split
BIOSNAP_CANON:00003569	DRUGBANK:DB00112	DRUGBANK:DB00398	1	train
BIOSNAP_CANON:00003570	DRUGBANK:DB00112	DRUGBANK:DB00399	1	train
BIOSNAP_CANON:00003571	DRUGBANK:DB00112	DRUGBANK:DB00445	1	train
BIOSNAP_CANON:00003573	DRUGBANK:DB00112	DRUGBANK:DB00694	1	train
BIOSNAP_CANON:00003575	DRUGBANK:DB00112	DRUGBANK:DB00720	1	train
BIOSNAP_CANON:00003578	DRUGBANK:DB00112	DRUGBANK:DB00997	1	train
BIOSNAP_CANON:00003579	DRUGBANK:DB00112	DRUGBANK:DB01133	1	train
BIOSNAP_CANON:00003580	DRUGBANK:DB00112	DRUGBANK:DB01177	1	train
BIOSNAP_CANON:00003581	DRUGBANK:DB00112	DRUGBANK:DB01204	1	train
BIOSNAP_CANON:00003582	DRUGBANK:DB00112	DRUGBANK:DB01268	1	train
BIOSNAP_CANON:00003583	DRUGBANK:DB00112	DRUGBANK:DB04817	1	train
BIOSNAP_CANON:00003585	DRUGBANK:DB00115	DRUGBANK:DB00446	1	train
BIOSNAP_CANON:00003587	DRUGBANK:DB00120	DRUGBANK:DB00262	1	train
BIOSNAP_CANON:00003588	DRUGBANK:DB00120	DRUGBANK:DB00337	1	train
BIOSNAP_CANON:00003591	DRUGBANK:DB00120	DRUGBANK:DB00864	1	train
BIOSNAP_CANON:00003592	DRUGBANK:DB00120	DRUGBANK:DB01097	1	train
BIOSNAP_CANON:00003593	DRUGBANK:DB00120	DRUGBANK:DB01656	1	train
BIOSNAP_CANON:00003594	DRUGBANK:DB00120	DRUGBANK:DB04817	1	train
BIOSNAP_CANON:00003595	DRUGBANK:DB00120	DRUGBANK:DB06643	1	train
BIOSNAP_CANON:00003597	DRUGBANK:DB00120	DRUGBANK:DB08895	1	train
BIOSNAP_CANON:00003598	DRUGBANK:DB00121	DRUGBANK:DB00252	1	train
BIOSNAP_CANON:00003601	DRUGBANK:DB00121	DRUGBANK:DB00307	1	train
BIOSNAP_CANON:00003604	DRUGBANK:DB00121	DRUGBANK:DB00417	1	train
BIOSNAP_CANON:00003606	DRUGBANK:DB00121	DRUGBANK:DB00578	1	train
BIOSNAP_CANON:00003607	DRUGBANK:DB00121	DRUGBANK:DB00607	1	train
BIOSNAP_CANON:00003609	DRUGBANK:DB00121	DRUGBANK:DB00713	1	train
BIOSNAP_CANON:00003610	DRUGBANK:DB00121	DRUGBANK:DB00739	1	train
BIOSNAP_CANON:00003611	DRUGBANK:DB00121	DRUGBANK:DB00893	1	train
BIOSNAP_CANON:00003612	DRUGBANK:DB00121	DRUGBANK:DB00930	1	train
BIOSNAP_CANON:00003613	DRUGBANK:DB00121	DRUGBANK:DB00948	1	train
BIOSNAP_CANON:00003614	DRUGBANK:DB00121	DRUGBANK:DB01000	1	train
BIOSNAP_CANON:00003616	DRUGBANK:DB00121	DRUGBANK:DB01060	1	train
BIOSNAP_CANON:00003617	DRUGBANK:DB00121	DRUGBANK:DB01061	1	train
BIOSNAP_CANON:00003618	DRUGBANK:DB00121	DRUGBANK:DB01147	1	train
BIOSNAP_CANON:00003620	DRUGBANK:DB00121	DRUGBANK:DB01323	1	train
BIOSNAP_CANON:00003621	DRUGBANK:DB00121	DRUGBANK:DB01377	1	train
BIOSNAP_CANON:00003622	DRUGBANK:DB00121	DRUGBANK:DB01602	1	train
BIOSNAP_CANON:00003623	DRUGBANK:DB00121	DRUGBANK:DB01603	1	train
BIOSNAP_CANON:00003624	DRUGBANK:DB00121	DRUGBANK:DB01604	1	train
BIOSNAP_CANON:00003625	DRUGBANK:DB00121	DRUGBANK:DB01605	1	train
BIOSNAP_CANON:00003626	DRUGBANK:DB00121	DRUGBANK:DB01607	1	train
BIOSNAP_CANON:00003627	DRUGBANK:DB00121	DRUGBANK:DB06723	1	train
BIOSNAP_CANON:00003628	DRUGBANK:DB00121	DRUGBANK:DB06724	1	train
BIOSNAP_CANON:00003630	DRUGBANK:DB00121	DRUGBANK:DB09267	1	train
BIOSNAP_CANON:00003631	DRUGBANK:DB00121	DRUGBANK:DB09268	1	train
BIOSNAP_CANON:00003635	DRUGBANK:DB00126	DRUGBANK:DB00182	1	train
BIOSNAP_CANON:00003636	DRUGBANK:DB00126	DRUGBANK:DB00188	1	train
BIOSNAP_CANON:00003637	DRUGBANK:DB00126	DRUGBANK:DB00191	1	train
BIOSNAP_CANON:00003639	DRUGBANK:DB00126	DRUGBANK:DB00304	1	train
BIOSNAP_CANON:00003640	DRUGBANK:DB00126	DRUGBANK:DB00717	1	train
BIOSNAP_CANON:00003641	DRUGBANK:DB00126	DRUGBANK:DB00746	1	train
BIOSNAP_CANON:00003643	DRUGBANK:DB00126	DRUGBANK:DB00823	1	train
BIOSNAP_CANON:00003644	DRUGBANK:DB00126	DRUGBANK:DB00865	1	train
BIOSNAP_CANON:00003645	DRUGBANK:DB00126	DRUGBANK:DB00957	1	train
BIOSNAP_CANON:00003646	DRUGBANK:DB00126	DRUGBANK:DB00977	1	train
BIOSNAP_CANON:00003648	DRUGBANK:DB00126	DRUGBANK:DB01357	1	train
BIOSNAP_CANON:00003649	DRUGBANK:DB00126	DRUGBANK:DB01395	1	train
BIOSNAP_CANON:00003651	DRUGBANK:DB00126	DRUGBANK:DB01576	1	train
BIOSNAP_CANON:00003652	DRUGBANK:DB00126	DRUGBANK:DB01577	1	train
BIOSNAP_CANON:00003653	DRUGBANK:DB00126	DRUGBANK:DB01579	1	train
BIOSNAP_CANON:00003657	DRUGBANK:DB00126	DRUGBANK:DB09131	1	train
BIOSNAP_CANON:00003658	DRUGBANK:DB00130	DRUGBANK:DB00581	1	train
BIOSNAP_CANON:00003659	DRUGBANK:DB00136	DRUGBANK:DB00196	1	train
BIOSNAP_CANON:00003660	DRUGBANK:DB00136	DRUGBANK:DB00220	1	train
BIOSNAP_CANON:00003663	DRUGBANK:DB00136	DRUGBANK:DB00307	1	train
BIOSNAP_CANON:00003664	DRUGBANK:DB00136	DRUGBANK:DB00364	1	train
BIOSNAP_CANON:00003665	DRUGBANK:DB00136	DRUGBANK:DB00390	1	train
BIOSNAP_CANON:00003666	DRUGBANK:DB00136	DRUGBANK:DB00393	1	train
BIOSNAP_CANON:00003670	DRUGBANK:DB00136	DRUGBANK:DB00635	1	train
BIOSNAP_CANON:00003671	DRUGBANK:DB00136	DRUGBANK:DB00648	1	train
BIOSNAP_CANON:00003672	DRUGBANK:DB00136	DRUGBANK:DB00653	1	train
BIOSNAP_CANON:00003673	DRUGBANK:DB00136	DRUGBANK:DB00658	1	train
BIOSNAP_CANON:00003674	DRUGBANK:DB00136	DRUGBANK:DB00673	1	train
BIOSNAP_CANON:00003675	DRUGBANK:DB00136	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003676	DRUGBANK:DB00136	DRUGBANK:DB00687	1	train
BIOSNAP_CANON:00003677	DRUGBANK:DB00136	DRUGBANK:DB00741	1	train
BIOSNAP_CANON:00003678	DRUGBANK:DB00136	DRUGBANK:DB00834	1	train
BIOSNAP_CANON:00003680	DRUGBANK:DB00136	DRUGBANK:DB00872	1	train
BIOSNAP_CANON:00003681	DRUGBANK:DB00136	DRUGBANK:DB00930	1	train
BIOSNAP_CANON:00003683	DRUGBANK:DB00136	DRUGBANK:DB00959	1	train
BIOSNAP_CANON:00003684	DRUGBANK:DB00136	DRUGBANK:DB01021	1	train
BIOSNAP_CANON:00003688	DRUGBANK:DB00136	DRUGBANK:DB01234	1	train
BIOSNAP_CANON:00003689	DRUGBANK:DB00136	DRUGBANK:DB01238	1	train
BIOSNAP_CANON:00003690	DRUGBANK:DB00136	DRUGBANK:DB01254	1	train
BIOSNAP_CANON:00003691	DRUGBANK:DB00136	DRUGBANK:DB01285	1	train
BIOSNAP_CANON:00003693	DRUGBANK:DB00136	DRUGBANK:DB01377	1	train
BIOSNAP_CANON:00003694	DRUGBANK:DB00136	DRUGBANK:DB01380	1	train
BIOSNAP_CANON:00003695	DRUGBANK:DB00136	DRUGBANK:DB01397	1	train
BIOSNAP_CANON:00003696	DRUGBANK:DB00136	DRUGBANK:DB01406	1	train
BIOSNAP_CANON:00003697	DRUGBANK:DB00136	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00003698	DRUGBANK:DB00136	DRUGBANK:DB01609	1	train
BIOSNAP_CANON:00003700	DRUGBANK:DB00136	DRUGBANK:DB06273	1	train
BIOSNAP_CANON:00003701	DRUGBANK:DB00136	DRUGBANK:DB06290	1	train
BIOSNAP_CANON:00003703	DRUGBANK:DB00136	DRUGBANK:DB06717	1	train
BIOSNAP_CANON:00003705	DRUGBANK:DB00136	DRUGBANK:DB08820	1	train
BIOSNAP_CANON:00003706	DRUGBANK:DB00136	DRUGBANK:DB08912	1	train
BIOSNAP_CANON:00003707	DRUGBANK:DB00136	DRUGBANK:DB08933	1	train
BIOSNAP_CANON:00003708	DRUGBANK:DB00136	DRUGBANK:DB09036	1	train
BIOSNAP_CANON:00003710	DRUGBANK:DB00136	DRUGBANK:DB09054	1	train
BIOSNAP_CANON:00003711	DRUGBANK:DB00136	DRUGBANK:DB09063	1	train
BIOSNAP_CANON:00003712	DRUGBANK:DB00136	DRUGBANK:DB09073	1	train
BIOSNAP_CANON:00003713	DRUGBANK:DB00136	DRUGBANK:DB09104	1	train
BIOSNAP_CANON:00003715	DRUGBANK:DB00136	DRUGBANK:DB09407	1	train
BIOSNAP_CANON:00003716	DRUGBANK:DB00136	DRUGBANK:DB11057	1	train
BIOSNAP_CANON:00003717	DRUGBANK:DB00136	DRUGBANK:DB11110	1	train
BIOSNAP_CANON:00003719	DRUGBANK:DB00140	DRUGBANK:DB00707	1	train
BIOSNAP_CANON:00003721	DRUGBANK:DB00146	DRUGBANK:DB00390	1	train
BIOSNAP_CANON:00003725	DRUGBANK:DB00150	DRUGBANK:DB00176	1	train
BIOSNAP_CANON:00003726	DRUGBANK:DB00150	DRUGBANK:DB00215	1	train
BIOSNAP_CANON:00003728	DRUGBANK:DB00150	DRUGBANK:DB00472	1	train
BIOSNAP_CANON:00003731	DRUGBANK:DB00150	DRUGBANK:DB00752	1	train
BIOSNAP_CANON:00003732	DRUGBANK:DB00150	DRUGBANK:DB00780	1	train
BIOSNAP_CANON:00003734	DRUGBANK:DB00150	DRUGBANK:DB01104	1	train
BIOSNAP_CANON:00003735	DRUGBANK:DB00150	DRUGBANK:DB01168	1	train
BIOSNAP_CANON:00003738	DRUGBANK:DB00150	DRUGBANK:DB01247	1	train
BIOSNAP_CANON:00003740	DRUGBANK:DB00150	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00003743	DRUGBANK:DB00153	DRUGBANK:DB00364	1	train
BIOSNAP_CANON:00003744	DRUGBANK:DB00153	DRUGBANK:DB00390	1	train
BIOSNAP_CANON:00003745	DRUGBANK:DB00153	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003746	DRUGBANK:DB00153	DRUGBANK:DB00930	1	train
BIOSNAP_CANON:00003747	DRUGBANK:DB00153	DRUGBANK:DB01021	1	train
BIOSNAP_CANON:00003750	DRUGBANK:DB00153	DRUGBANK:DB01223	1	train
BIOSNAP_CANON:00003751	DRUGBANK:DB00153	DRUGBANK:DB01406	1	train
BIOSNAP_CANON:00003752	DRUGBANK:DB00153	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00003753	DRUGBANK:DB00153	DRUGBANK:DB06723	1	train
BIOSNAP_CANON:00003754	DRUGBANK:DB00153	DRUGBANK:DB11057	1	train
BIOSNAP_CANON:00003755	DRUGBANK:DB00158	DRUGBANK:DB00252	1	train
BIOSNAP_CANON:00003756	DRUGBANK:DB00158	DRUGBANK:DB00293	1	train
BIOSNAP_CANON:00003759	DRUGBANK:DB00158	DRUGBANK:DB01174	1	train
BIOSNAP_CANON:00003760	DRUGBANK:DB00158	DRUGBANK:DB01320	1	train
BIOSNAP_CANON:00003761	DRUGBANK:DB00159	DRUGBANK:DB00176	1	train
BIOSNAP_CANON:00003762	DRUGBANK:DB00159	DRUGBANK:DB00201	1	train
BIOSNAP_CANON:00003763	DRUGBANK:DB00159	DRUGBANK:DB00215	1	train
BIOSNAP_CANON:00003764	DRUGBANK:DB00159	DRUGBANK:DB00266	1	train
BIOSNAP_CANON:00003766	DRUGBANK:DB00159	DRUGBANK:DB00321	1	train
BIOSNAP_CANON:00003767	DRUGBANK:DB00159	DRUGBANK:DB00328	1	train
BIOSNAP_CANON:00003769	DRUGBANK:DB00159	DRUGBANK:DB00443	1	train
BIOSNAP_CANON:00003770	DRUGBANK:DB00159	DRUGBANK:DB00458	1	train
BIOSNAP_CANON:00003771	DRUGBANK:DB00159	DRUGBANK:DB00461	1	train
BIOSNAP_CANON:00003772	DRUGBANK:DB00159	DRUGBANK:DB00472	1	train
BIOSNAP_CANON:00003773	DRUGBANK:DB00159	DRUGBANK:DB00482	1	train
BIOSNAP_CANON:00003775	DRUGBANK:DB00159	DRUGBANK:DB00500	1	train
BIOSNAP_CANON:00003777	DRUGBANK:DB00159	DRUGBANK:DB00569	1	train
BIOSNAP_CANON:00003778	DRUGBANK:DB00159	DRUGBANK:DB00573	1	train
BIOSNAP_CANON:00003779	DRUGBANK:DB00159	DRUGBANK:DB00586	1	train
BIOSNAP_CANON:00003781	DRUGBANK:DB00159	DRUGBANK:DB00620	1	train
BIOSNAP_CANON:00003782	DRUGBANK:DB00159	DRUGBANK:DB00635	1	train
BIOSNAP_CANON:00003783	DRUGBANK:DB00159	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003784	DRUGBANK:DB00159	DRUGBANK:DB00687	1	train
BIOSNAP_CANON:00003785	DRUGBANK:DB00159	DRUGBANK:DB00712	1	train
BIOSNAP_CANON:00003787	DRUGBANK:DB00159	DRUGBANK:DB00717	1	train
BIOSNAP_CANON:00003788	DRUGBANK:DB00159	DRUGBANK:DB00726	1	train
BIOSNAP_CANON:00003789	DRUGBANK:DB00159	DRUGBANK:DB00741	1	train
BIOSNAP_CANON:00003791	DRUGBANK:DB00159	DRUGBANK:DB00783	1	train
BIOSNAP_CANON:00003793	DRUGBANK:DB00159	DRUGBANK:DB00788	1	train
BIOSNAP_CANON:00003794	DRUGBANK:DB00159	DRUGBANK:DB00814	1	train
BIOSNAP_CANON:00003795	DRUGBANK:DB00159	DRUGBANK:DB00823	1	train
BIOSNAP_CANON:00003796	DRUGBANK:DB00159	DRUGBANK:DB00860	1	train
BIOSNAP_CANON:00003797	DRUGBANK:DB00159	DRUGBANK:DB00861	1	train
BIOSNAP_CANON:00003799	DRUGBANK:DB00159	DRUGBANK:DB00946	1	train
BIOSNAP_CANON:00003801	DRUGBANK:DB00159	DRUGBANK:DB00959	1	train
BIOSNAP_CANON:00003802	DRUGBANK:DB00159	DRUGBANK:DB00974	1	train
BIOSNAP_CANON:00003803	DRUGBANK:DB00159	DRUGBANK:DB00977	1	train
BIOSNAP_CANON:00003809	DRUGBANK:DB00159	DRUGBANK:DB01142	1	train
BIOSNAP_CANON:00003811	DRUGBANK:DB00159	DRUGBANK:DB01225	1	train
BIOSNAP_CANON:00003812	DRUGBANK:DB00159	DRUGBANK:DB01234	1	train
BIOSNAP_CANON:00003813	DRUGBANK:DB00159	DRUGBANK:DB01242	1	train
BIOSNAP_CANON:00003814	DRUGBANK:DB00159	DRUGBANK:DB01285	1	train
BIOSNAP_CANON:00003815	DRUGBANK:DB00159	DRUGBANK:DB01357	1	train
BIOSNAP_CANON:00003818	DRUGBANK:DB00159	DRUGBANK:DB01551	1	train
BIOSNAP_CANON:00003819	DRUGBANK:DB00159	DRUGBANK:DB01600	1	train
BIOSNAP_CANON:00003820	DRUGBANK:DB00159	DRUGBANK:DB04272	1	train
BIOSNAP_CANON:00003821	DRUGBANK:DB00159	DRUGBANK:DB04574	1	train
BIOSNAP_CANON:00003822	DRUGBANK:DB00159	DRUGBANK:DB06271	1	train
BIOSNAP_CANON:00003823	DRUGBANK:DB00159	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00003825	DRUGBANK:DB00159	DRUGBANK:DB08794	1	train
BIOSNAP_CANON:00003827	DRUGBANK:DB00159	DRUGBANK:DB09068	1	train
BIOSNAP_CANON:00003828	DRUGBANK:DB00162	DRUGBANK:DB00307	1	train
BIOSNAP_CANON:00003830	DRUGBANK:DB00162	DRUGBANK:DB00523	1	train
BIOSNAP_CANON:00003831	DRUGBANK:DB00162	DRUGBANK:DB00755	1	train
BIOSNAP_CANON:00003832	DRUGBANK:DB00162	DRUGBANK:DB00982	1	train
BIOSNAP_CANON:00003833	DRUGBANK:DB00162	DRUGBANK:DB01083	1	train
BIOSNAP_CANON:00003834	DRUGBANK:DB00163	DRUGBANK:DB00176	1	train
BIOSNAP_CANON:00003835	DRUGBANK:DB00163	DRUGBANK:DB00201	1	train
BIOSNAP_CANON:00003836	DRUGBANK:DB00163	DRUGBANK:DB00208	1	train
BIOSNAP_CANON:00003839	DRUGBANK:DB00163	DRUGBANK:DB00266	1	train
BIOSNAP_CANON:00003840	DRUGBANK:DB00163	DRUGBANK:DB00278	1	train
BIOSNAP_CANON:00003842	DRUGBANK:DB00163	DRUGBANK:DB00328	1	train
BIOSNAP_CANON:00003843	DRUGBANK:DB00163	DRUGBANK:DB00374	1	train
BIOSNAP_CANON:00003844	DRUGBANK:DB00163	DRUGBANK:DB00461	1	train
BIOSNAP_CANON:00003846	DRUGBANK:DB00163	DRUGBANK:DB00472	1	train
BIOSNAP_CANON:00003850	DRUGBANK:DB00163	DRUGBANK:DB00554	1	train
BIOSNAP_CANON:00003851	DRUGBANK:DB00163	DRUGBANK:DB00569	1	train
BIOSNAP_CANON:00003852	DRUGBANK:DB00163	DRUGBANK:DB00573	1	train
BIOSNAP_CANON:00003853	DRUGBANK:DB00163	DRUGBANK:DB00586	1	train
BIOSNAP_CANON:00003854	DRUGBANK:DB00163	DRUGBANK:DB00605	1	train
BIOSNAP_CANON:00003855	DRUGBANK:DB00163	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003857	DRUGBANK:DB00163	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00003858	DRUGBANK:DB00163	DRUGBANK:DB00749	1	train
BIOSNAP_CANON:00003859	DRUGBANK:DB00163	DRUGBANK:DB00758	1	train
BIOSNAP_CANON:00003861	DRUGBANK:DB00163	DRUGBANK:DB00784	1	train
BIOSNAP_CANON:00003862	DRUGBANK:DB00163	DRUGBANK:DB00788	1	train
BIOSNAP_CANON:00003863	DRUGBANK:DB00163	DRUGBANK:DB00814	1	train
BIOSNAP_CANON:00003864	DRUGBANK:DB00163	DRUGBANK:DB00861	1	train
BIOSNAP_CANON:00003865	DRUGBANK:DB00163	DRUGBANK:DB00932	1	train
BIOSNAP_CANON:00003867	DRUGBANK:DB00163	DRUGBANK:DB00946	1	train
BIOSNAP_CANON:00003868	DRUGBANK:DB00163	DRUGBANK:DB00974	1	train
BIOSNAP_CANON:00003869	DRUGBANK:DB00163	DRUGBANK:DB00975	1	train
BIOSNAP_CANON:00003871	DRUGBANK:DB00163	DRUGBANK:DB01009	1	train
BIOSNAP_CANON:00003873	DRUGBANK:DB00163	DRUGBANK:DB01083	1	train
BIOSNAP_CANON:00003874	DRUGBANK:DB00163	DRUGBANK:DB01104	1	train
BIOSNAP_CANON:00003875	DRUGBANK:DB00163	DRUGBANK:DB01109	1	train
BIOSNAP_CANON:00003876	DRUGBANK:DB00163	DRUGBANK:DB01166	1	train
BIOSNAP_CANON:00003879	DRUGBANK:DB00163	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00003882	DRUGBANK:DB00163	DRUGBANK:DB04272	1	train
BIOSNAP_CANON:00003884	DRUGBANK:DB00163	DRUGBANK:DB06209	1	train
BIOSNAP_CANON:00003885	DRUGBANK:DB00163	DRUGBANK:DB06228	1	train
BIOSNAP_CANON:00003886	DRUGBANK:DB00163	DRUGBANK:DB06271	1	train
BIOSNAP_CANON:00003887	DRUGBANK:DB00163	DRUGBANK:DB06441	1	train
BIOSNAP_CANON:00003888	DRUGBANK:DB00163	DRUGBANK:DB06605	1	train
BIOSNAP_CANON:00003889	DRUGBANK:DB00163	DRUGBANK:DB06684	1	train
BIOSNAP_CANON:00003890	DRUGBANK:DB00163	DRUGBANK:DB06695	1	train
BIOSNAP_CANON:00003892	DRUGBANK:DB00163	DRUGBANK:DB06754	1	train
BIOSNAP_CANON:00003893	DRUGBANK:DB00163	DRUGBANK:DB06779	1	train
BIOSNAP_CANON:00003895	DRUGBANK:DB00163	DRUGBANK:DB08794	1	train
BIOSNAP_CANON:00003896	DRUGBANK:DB00163	DRUGBANK:DB08813	1	train
BIOSNAP_CANON:00003897	DRUGBANK:DB00163	DRUGBANK:DB08816	1	train
BIOSNAP_CANON:00003898	DRUGBANK:DB00163	DRUGBANK:DB08918	1	train
BIOSNAP_CANON:00003899	DRUGBANK:DB00163	DRUGBANK:DB08976	1	train
BIOSNAP_CANON:00003900	DRUGBANK:DB00163	DRUGBANK:DB09030	1	train
BIOSNAP_CANON:00003901	DRUGBANK:DB00163	DRUGBANK:DB09053	1	train
BIOSNAP_CANON:00003902	DRUGBANK:DB00163	DRUGBANK:DB09068	1	train
BIOSNAP_CANON:00003903	DRUGBANK:DB00163	DRUGBANK:DB09075	1	train
BIOSNAP_CANON:00003904	DRUGBANK:DB00163	DRUGBANK:DB11095	1	train
BIOSNAP_CANON:00003906	DRUGBANK:DB00165	DRUGBANK:DB00252	1	train
BIOSNAP_CANON:00003907	DRUGBANK:DB00165	DRUGBANK:DB00312	1	train
BIOSNAP_CANON:00003909	DRUGBANK:DB00165	DRUGBANK:DB00474	1	train
BIOSNAP_CANON:00003910	DRUGBANK:DB00165	DRUGBANK:DB00488	1	train
BIOSNAP_CANON:00003911	DRUGBANK:DB00165	DRUGBANK:DB00794	1	train
BIOSNAP_CANON:00003912	DRUGBANK:DB00165	DRUGBANK:DB01174	1	train
BIOSNAP_CANON:00003913	DRUGBANK:DB00165	DRUGBANK:DB01235	1	train
BIOSNAP_CANON:00003914	DRUGBANK:DB00165	DRUGBANK:DB01320	1	train
BIOSNAP_CANON:00003915	DRUGBANK:DB00165	DRUGBANK:DB01351	1	train
BIOSNAP_CANON:00003917	DRUGBANK:DB00165	DRUGBANK:DB01354	1	train
BIOSNAP_CANON:00003918	DRUGBANK:DB00165	DRUGBANK:DB01355	1	train
BIOSNAP_CANON:00003919	DRUGBANK:DB00166	DRUGBANK:DB00222	1	train
BIOSNAP_CANON:00003923	DRUGBANK:DB00166	DRUGBANK:DB00412	1	train
BIOSNAP_CANON:00003925	DRUGBANK:DB00166	DRUGBANK:DB00515	1	train
BIOSNAP_CANON:00003926	DRUGBANK:DB00166	DRUGBANK:DB00653	1	train
BIOSNAP_CANON:00003927	DRUGBANK:DB00166	DRUGBANK:DB00672	1	train
BIOSNAP_CANON:00003928	DRUGBANK:DB00166	DRUGBANK:DB00731	1	train
BIOSNAP_CANON:00003930	DRUGBANK:DB00166	DRUGBANK:DB00912	1	train
BIOSNAP_CANON:00003931	DRUGBANK:DB00166	DRUGBANK:DB01016	1	train
BIOSNAP_CANON:00003932	DRUGBANK:DB00166	DRUGBANK:DB01067	1	train
BIOSNAP_CANON:00003933	DRUGBANK:DB00166	DRUGBANK:DB01120	1	train
BIOSNAP_CANON:00003934	DRUGBANK:DB00166	DRUGBANK:DB01124	1	train
BIOSNAP_CANON:00003935	DRUGBANK:DB00166	DRUGBANK:DB01132	1	train
BIOSNAP_CANON:00003936	DRUGBANK:DB00166	DRUGBANK:DB01200	1	train
BIOSNAP_CANON:00003937	DRUGBANK:DB00166	DRUGBANK:DB01261	1	train
BIOSNAP_CANON:00003938	DRUGBANK:DB00166	DRUGBANK:DB01276	1	train
BIOSNAP_CANON:00003939	DRUGBANK:DB00166	DRUGBANK:DB01278	1	train
BIOSNAP_CANON:00003940	DRUGBANK:DB00166	DRUGBANK:DB01306	1	train
BIOSNAP_CANON:00003941	DRUGBANK:DB00166	DRUGBANK:DB01307	1	train
BIOSNAP_CANON:00003942	DRUGBANK:DB00166	DRUGBANK:DB01309	1	train
BIOSNAP_CANON:00003943	DRUGBANK:DB00166	DRUGBANK:DB01377	1	train
BIOSNAP_CANON:00003944	DRUGBANK:DB00166	DRUGBANK:DB01397	1	train
BIOSNAP_CANON:00003945	DRUGBANK:DB00166	DRUGBANK:DB06203	1	train
BIOSNAP_CANON:00003949	DRUGBANK:DB00166	DRUGBANK:DB06724	1	train
BIOSNAP_CANON:00003950	DRUGBANK:DB00166	DRUGBANK:DB09038	1	train
BIOSNAP_CANON:00003954	DRUGBANK:DB00166	DRUGBANK:DB09407	1	train
BIOSNAP_CANON:00003955	DRUGBANK:DB00166	DRUGBANK:DB09564	1	train
BIOSNAP_CANON:00003958	DRUGBANK:DB00166	DRUGBANK:DB11126	1	train
BIOSNAP_CANON:00003959	DRUGBANK:DB00166	SOURCE_DRUGBANK:DB09162	1	train
BIOSNAP_CANON:00003960	DRUGBANK:DB00169	DRUGBANK:DB00277	1	train
BIOSNAP_CANON:00003962	DRUGBANK:DB00169	DRUGBANK:DB00390	1	train
BIOSNAP_CANON:00003963	DRUGBANK:DB00169	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003964	DRUGBANK:DB00169	DRUGBANK:DB00930	1	train
BIOSNAP_CANON:00003965	DRUGBANK:DB00169	DRUGBANK:DB01021	1	train
BIOSNAP_CANON:00003966	DRUGBANK:DB00169	DRUGBANK:DB01070	1	train
BIOSNAP_CANON:00003968	DRUGBANK:DB00169	DRUGBANK:DB01223	1	train
BIOSNAP_CANON:00003971	DRUGBANK:DB00169	DRUGBANK:DB01418	1	train
BIOSNAP_CANON:00003972	DRUGBANK:DB00169	DRUGBANK:DB06723	1	train
BIOSNAP_CANON:00003973	DRUGBANK:DB00169	DRUGBANK:DB11057	1	train
BIOSNAP_CANON:00003977	DRUGBANK:DB00173	DRUGBANK:DB00762	1	train
BIOSNAP_CANON:00003978	DRUGBANK:DB00175	DRUGBANK:DB00199	1	train
BIOSNAP_CANON:00003979	DRUGBANK:DB00175	DRUGBANK:DB00220	1	train
BIOSNAP_CANON:00003982	DRUGBANK:DB00175	DRUGBANK:DB00375	1	train
BIOSNAP_CANON:00003983	DRUGBANK:DB00175	DRUGBANK:DB00615	1	train
BIOSNAP_CANON:00003984	DRUGBANK:DB00175	DRUGBANK:DB00625	1	train
BIOSNAP_CANON:00003985	DRUGBANK:DB00175	DRUGBANK:DB00627	1	train
BIOSNAP_CANON:00003986	DRUGBANK:DB00175	DRUGBANK:DB00682	1	train
BIOSNAP_CANON:00003987	DRUGBANK:DB00175	DRUGBANK:DB00715	1	train
BIOSNAP_CANON:00003988	DRUGBANK:DB00175	DRUGBANK:DB00930	1	train
BIOSNAP_CANON:00003989	DRUGBANK:DB00175	DRUGBANK:DB00976	1	train
BIOSNAP_CANON:00003990	DRUGBANK:DB00175	DRUGBANK:DB01039	1	train
BIOSNAP_CANON:00003991	DRUGBANK:DB00175	DRUGBANK:DB01045	1	train
BIOSNAP_CANON:00003995	DRUGBANK:DB00175	DRUGBANK:DB01232	1	train
BIOSNAP_CANON:00003996	DRUGBANK:DB00175	DRUGBANK:DB01238	1	train
BIOSNAP_CANON:00003997	DRUGBANK:DB00175	DRUGBANK:DB01241	1	train
BIOSNAP_CANON:00003998	DRUGBANK:DB00175	DRUGBANK:DB01264	1	train
BIOSNAP_CANON:00003999	DRUGBANK:DB00175	DRUGBANK:DB01320	1	train
BIOSNAP_CANON:00004000	DRUGBANK:DB00175	DRUGBANK:DB01377	1	train
BIOSNAP_CANON:00004001	DRUGBANK:DB00175	DRUGBANK:DB01390	1	train
