seed,outer_fold,pair_id,formula_id,endpoint_id,label,role
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0025,JKMA2024:hangekobokuto,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0026,JKMA2024:hangekobokuto,ENDPOINT:0026,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0027,JKMA2024:hangekobokuto,ENDPOINT:0027,1,outer_test
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0028,JKMA2024:hangekobokuto,ENDPOINT:0028,0,outer_test
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0029,JKMA2024:hangekobokuto,ENDPOINT:0029,1,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0030,JKMA2024:hangekobokuto,ENDPOINT:0030,0,outer_test
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0031,JKMA2024:hangekobokuto,ENDPOINT:0031,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0032,JKMA2024:hangekobokuto,ENDPOINT:0032,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0033,JKMA2024:hangekobokuto,ENDPOINT:0033,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0034,JKMA2024:hangekobokuto,ENDPOINT:0034,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0035,JKMA2024:hangekobokuto,ENDPOINT:0035,0,outer_test
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0036,JKMA2024:hangekobokuto,ENDPOINT:0036,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0037,JKMA2024:hangekobokuto,ENDPOINT:0037,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0038,JKMA2024:hangekobokuto,ENDPOINT:0038,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0039,JKMA2024:hangekobokuto,ENDPOINT:0039,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0040,JKMA2024:hangekobokuto,ENDPOINT:0040,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0041,JKMA2024:hangekobokuto,ENDPOINT:0041,0,outer_train_pool
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0042,JKMA2024:hangekobokuto,ENDPOINT:0042,0,outer_test
230047,1,JKMA2024:hangekobokuto::ENDPOINT:0043,JKMA2024:hangekobokuto,ENDPOINT:0043,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0001,JKMA2024:hangeshashinto,ENDPOINT:0001,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0002,JKMA2024:hangeshashinto,ENDPOINT:0002,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0003,JKMA2024:hangeshashinto,ENDPOINT:0003,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0004,JKMA2024:hangeshashinto,ENDPOINT:0004,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0005,JKMA2024:hangeshashinto,ENDPOINT:0005,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0006,JKMA2024:hangeshashinto,ENDPOINT:0006,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0007,JKMA2024:hangeshashinto,ENDPOINT:0007,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0008,JKMA2024:hangeshashinto,ENDPOINT:0008,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0009,JKMA2024:hangeshashinto,ENDPOINT:0009,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0010,JKMA2024:hangeshashinto,ENDPOINT:0010,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0011,JKMA2024:hangeshashinto,ENDPOINT:0011,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0012,JKMA2024:hangeshashinto,ENDPOINT:0012,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0013,JKMA2024:hangeshashinto,ENDPOINT:0013,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0014,JKMA2024:hangeshashinto,ENDPOINT:0014,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0015,JKMA2024:hangeshashinto,ENDPOINT:0015,1,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0016,JKMA2024:hangeshashinto,ENDPOINT:0016,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0017,JKMA2024:hangeshashinto,ENDPOINT:0017,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0018,JKMA2024:hangeshashinto,ENDPOINT:0018,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0019,JKMA2024:hangeshashinto,ENDPOINT:0019,1,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0020,JKMA2024:hangeshashinto,ENDPOINT:0020,1,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0021,JKMA2024:hangeshashinto,ENDPOINT:0021,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0022,JKMA2024:hangeshashinto,ENDPOINT:0022,1,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0023,JKMA2024:hangeshashinto,ENDPOINT:0023,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0024,JKMA2024:hangeshashinto,ENDPOINT:0024,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0025,JKMA2024:hangeshashinto,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0026,JKMA2024:hangeshashinto,ENDPOINT:0026,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0027,JKMA2024:hangeshashinto,ENDPOINT:0027,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0028,JKMA2024:hangeshashinto,ENDPOINT:0028,1,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0029,JKMA2024:hangeshashinto,ENDPOINT:0029,1,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0030,JKMA2024:hangeshashinto,ENDPOINT:0030,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0031,JKMA2024:hangeshashinto,ENDPOINT:0031,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0032,JKMA2024:hangeshashinto,ENDPOINT:0032,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0033,JKMA2024:hangeshashinto,ENDPOINT:0033,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0034,JKMA2024:hangeshashinto,ENDPOINT:0034,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0035,JKMA2024:hangeshashinto,ENDPOINT:0035,1,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0036,JKMA2024:hangeshashinto,ENDPOINT:0036,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0037,JKMA2024:hangeshashinto,ENDPOINT:0037,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0038,JKMA2024:hangeshashinto,ENDPOINT:0038,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0039,JKMA2024:hangeshashinto,ENDPOINT:0039,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0040,JKMA2024:hangeshashinto,ENDPOINT:0040,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0041,JKMA2024:hangeshashinto,ENDPOINT:0041,0,outer_train_pool
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0042,JKMA2024:hangeshashinto,ENDPOINT:0042,0,outer_test
230047,1,JKMA2024:hangeshashinto::ENDPOINT:0043,JKMA2024:hangeshashinto,ENDPOINT:0043,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0001,JKMA2024:heiisan,ENDPOINT:0001,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0002,JKMA2024:heiisan,ENDPOINT:0002,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0003,JKMA2024:heiisan,ENDPOINT:0003,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0004,JKMA2024:heiisan,ENDPOINT:0004,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0005,JKMA2024:heiisan,ENDPOINT:0005,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0006,JKMA2024:heiisan,ENDPOINT:0006,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0007,JKMA2024:heiisan,ENDPOINT:0007,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0008,JKMA2024:heiisan,ENDPOINT:0008,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0009,JKMA2024:heiisan,ENDPOINT:0009,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0010,JKMA2024:heiisan,ENDPOINT:0010,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0011,JKMA2024:heiisan,ENDPOINT:0011,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0012,JKMA2024:heiisan,ENDPOINT:0012,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0013,JKMA2024:heiisan,ENDPOINT:0013,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0014,JKMA2024:heiisan,ENDPOINT:0014,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0015,JKMA2024:heiisan,ENDPOINT:0015,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0016,JKMA2024:heiisan,ENDPOINT:0016,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0017,JKMA2024:heiisan,ENDPOINT:0017,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0018,JKMA2024:heiisan,ENDPOINT:0018,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0019,JKMA2024:heiisan,ENDPOINT:0019,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0020,JKMA2024:heiisan,ENDPOINT:0020,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0021,JKMA2024:heiisan,ENDPOINT:0021,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0022,JKMA2024:heiisan,ENDPOINT:0022,1,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0023,JKMA2024:heiisan,ENDPOINT:0023,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0024,JKMA2024:heiisan,ENDPOINT:0024,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0025,JKMA2024:heiisan,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0026,JKMA2024:heiisan,ENDPOINT:0026,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0027,JKMA2024:heiisan,ENDPOINT:0027,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0028,JKMA2024:heiisan,ENDPOINT:0028,1,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0029,JKMA2024:heiisan,ENDPOINT:0029,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0030,JKMA2024:heiisan,ENDPOINT:0030,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0031,JKMA2024:heiisan,ENDPOINT:0031,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0032,JKMA2024:heiisan,ENDPOINT:0032,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0033,JKMA2024:heiisan,ENDPOINT:0033,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0034,JKMA2024:heiisan,ENDPOINT:0034,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0035,JKMA2024:heiisan,ENDPOINT:0035,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0036,JKMA2024:heiisan,ENDPOINT:0036,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0037,JKMA2024:heiisan,ENDPOINT:0037,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0038,JKMA2024:heiisan,ENDPOINT:0038,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0039,JKMA2024:heiisan,ENDPOINT:0039,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0040,JKMA2024:heiisan,ENDPOINT:0040,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0041,JKMA2024:heiisan,ENDPOINT:0041,0,outer_train_pool
230047,1,JKMA2024:heiisan::ENDPOINT:0042,JKMA2024:heiisan,ENDPOINT:0042,0,outer_test
230047,1,JKMA2024:heiisan::ENDPOINT:0043,JKMA2024:heiisan,ENDPOINT:0043,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0001,JKMA2024:hochuekkito,ENDPOINT:0001,1,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0002,JKMA2024:hochuekkito,ENDPOINT:0002,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0003,JKMA2024:hochuekkito,ENDPOINT:0003,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0004,JKMA2024:hochuekkito,ENDPOINT:0004,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0005,JKMA2024:hochuekkito,ENDPOINT:0005,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0006,JKMA2024:hochuekkito,ENDPOINT:0006,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0007,JKMA2024:hochuekkito,ENDPOINT:0007,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0008,JKMA2024:hochuekkito,ENDPOINT:0008,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0009,JKMA2024:hochuekkito,ENDPOINT:0009,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0010,JKMA2024:hochuekkito,ENDPOINT:0010,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0011,JKMA2024:hochuekkito,ENDPOINT:0011,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0012,JKMA2024:hochuekkito,ENDPOINT:0012,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0013,JKMA2024:hochuekkito,ENDPOINT:0013,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0014,JKMA2024:hochuekkito,ENDPOINT:0014,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0015,JKMA2024:hochuekkito,ENDPOINT:0015,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0016,JKMA2024:hochuekkito,ENDPOINT:0016,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0017,JKMA2024:hochuekkito,ENDPOINT:0017,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0018,JKMA2024:hochuekkito,ENDPOINT:0018,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0019,JKMA2024:hochuekkito,ENDPOINT:0019,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0020,JKMA2024:hochuekkito,ENDPOINT:0020,1,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0021,JKMA2024:hochuekkito,ENDPOINT:0021,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0022,JKMA2024:hochuekkito,ENDPOINT:0022,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0023,JKMA2024:hochuekkito,ENDPOINT:0023,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0024,JKMA2024:hochuekkito,ENDPOINT:0024,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0025,JKMA2024:hochuekkito,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0026,JKMA2024:hochuekkito,ENDPOINT:0026,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0027,JKMA2024:hochuekkito,ENDPOINT:0027,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0028,JKMA2024:hochuekkito,ENDPOINT:0028,1,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0029,JKMA2024:hochuekkito,ENDPOINT:0029,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0030,JKMA2024:hochuekkito,ENDPOINT:0030,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0031,JKMA2024:hochuekkito,ENDPOINT:0031,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0032,JKMA2024:hochuekkito,ENDPOINT:0032,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0033,JKMA2024:hochuekkito,ENDPOINT:0033,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0034,JKMA2024:hochuekkito,ENDPOINT:0034,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0035,JKMA2024:hochuekkito,ENDPOINT:0035,1,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0036,JKMA2024:hochuekkito,ENDPOINT:0036,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0037,JKMA2024:hochuekkito,ENDPOINT:0037,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0038,JKMA2024:hochuekkito,ENDPOINT:0038,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0039,JKMA2024:hochuekkito,ENDPOINT:0039,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0040,JKMA2024:hochuekkito,ENDPOINT:0040,0,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0041,JKMA2024:hochuekkito,ENDPOINT:0041,1,outer_train_pool
230047,1,JKMA2024:hochuekkito::ENDPOINT:0042,JKMA2024:hochuekkito,ENDPOINT:0042,0,outer_test
230047,1,JKMA2024:hochuekkito::ENDPOINT:0043,JKMA2024:hochuekkito,ENDPOINT:0043,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0001,JKMA2024:inchingoreisan,ENDPOINT:0001,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0002,JKMA2024:inchingoreisan,ENDPOINT:0002,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0003,JKMA2024:inchingoreisan,ENDPOINT:0003,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0004,JKMA2024:inchingoreisan,ENDPOINT:0004,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0005,JKMA2024:inchingoreisan,ENDPOINT:0005,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0006,JKMA2024:inchingoreisan,ENDPOINT:0006,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0007,JKMA2024:inchingoreisan,ENDPOINT:0007,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0008,JKMA2024:inchingoreisan,ENDPOINT:0008,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0009,JKMA2024:inchingoreisan,ENDPOINT:0009,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0010,JKMA2024:inchingoreisan,ENDPOINT:0010,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0011,JKMA2024:inchingoreisan,ENDPOINT:0011,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0012,JKMA2024:inchingoreisan,ENDPOINT:0012,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0013,JKMA2024:inchingoreisan,ENDPOINT:0013,1,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0014,JKMA2024:inchingoreisan,ENDPOINT:0014,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0015,JKMA2024:inchingoreisan,ENDPOINT:0015,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0016,JKMA2024:inchingoreisan,ENDPOINT:0016,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0017,JKMA2024:inchingoreisan,ENDPOINT:0017,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0018,JKMA2024:inchingoreisan,ENDPOINT:0018,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0019,JKMA2024:inchingoreisan,ENDPOINT:0019,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0020,JKMA2024:inchingoreisan,ENDPOINT:0020,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0021,JKMA2024:inchingoreisan,ENDPOINT:0021,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0022,JKMA2024:inchingoreisan,ENDPOINT:0022,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0023,JKMA2024:inchingoreisan,ENDPOINT:0023,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0024,JKMA2024:inchingoreisan,ENDPOINT:0024,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0025,JKMA2024:inchingoreisan,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0026,JKMA2024:inchingoreisan,ENDPOINT:0026,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0027,JKMA2024:inchingoreisan,ENDPOINT:0027,1,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0028,JKMA2024:inchingoreisan,ENDPOINT:0028,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0029,JKMA2024:inchingoreisan,ENDPOINT:0029,1,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0030,JKMA2024:inchingoreisan,ENDPOINT:0030,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0031,JKMA2024:inchingoreisan,ENDPOINT:0031,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0032,JKMA2024:inchingoreisan,ENDPOINT:0032,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0033,JKMA2024:inchingoreisan,ENDPOINT:0033,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0034,JKMA2024:inchingoreisan,ENDPOINT:0034,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0035,JKMA2024:inchingoreisan,ENDPOINT:0035,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0036,JKMA2024:inchingoreisan,ENDPOINT:0036,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0037,JKMA2024:inchingoreisan,ENDPOINT:0037,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0038,JKMA2024:inchingoreisan,ENDPOINT:0038,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0039,JKMA2024:inchingoreisan,ENDPOINT:0039,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0040,JKMA2024:inchingoreisan,ENDPOINT:0040,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0041,JKMA2024:inchingoreisan,ENDPOINT:0041,0,outer_train_pool
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0042,JKMA2024:inchingoreisan,ENDPOINT:0042,0,outer_test
230047,1,JKMA2024:inchingoreisan::ENDPOINT:0043,JKMA2024:inchingoreisan,ENDPOINT:0043,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0001,JKMA2024:inchinkoto,ENDPOINT:0001,1,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0002,JKMA2024:inchinkoto,ENDPOINT:0002,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0003,JKMA2024:inchinkoto,ENDPOINT:0003,1,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0004,JKMA2024:inchinkoto,ENDPOINT:0004,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0005,JKMA2024:inchinkoto,ENDPOINT:0005,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0006,JKMA2024:inchinkoto,ENDPOINT:0006,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0007,JKMA2024:inchinkoto,ENDPOINT:0007,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0008,JKMA2024:inchinkoto,ENDPOINT:0008,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0009,JKMA2024:inchinkoto,ENDPOINT:0009,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0010,JKMA2024:inchinkoto,ENDPOINT:0010,1,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0011,JKMA2024:inchinkoto,ENDPOINT:0011,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0012,JKMA2024:inchinkoto,ENDPOINT:0012,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0013,JKMA2024:inchinkoto,ENDPOINT:0013,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0014,JKMA2024:inchinkoto,ENDPOINT:0014,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0015,JKMA2024:inchinkoto,ENDPOINT:0015,1,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0016,JKMA2024:inchinkoto,ENDPOINT:0016,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0017,JKMA2024:inchinkoto,ENDPOINT:0017,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0018,JKMA2024:inchinkoto,ENDPOINT:0018,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0019,JKMA2024:inchinkoto,ENDPOINT:0019,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0020,JKMA2024:inchinkoto,ENDPOINT:0020,1,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0021,JKMA2024:inchinkoto,ENDPOINT:0021,0,outer_test
230047,1,JKMA2024:inchinkoto::ENDPOINT:0022,JKMA2024:inchinkoto,ENDPOINT:0022,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0023,JKMA2024:inchinkoto,ENDPOINT:0023,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0024,JKMA2024:inchinkoto,ENDPOINT:0024,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0025,JKMA2024:inchinkoto,ENDPOINT:0025,0,outer_train_pool
230047,1,JKMA2024:inchinkoto::ENDPOINT:0026,JKMA2024:inchinkoto,ENDPOINT:0026,0,outer_train_pool
